,Cell_ID,material,Â÷¼ö,position,OL.Thickness
7842,PEM01,material_b,1,15,4
7843,PEM01,material_b,1,20,8
7844,PEM01,material_b,1,25,4.5
7864,PEM02,material_a,1,0,21.6
7865,PEM02,material_a,1,5,22.9
7866,PEM02,material_a,1,10,22.3
7867,PEM02,material_a,1,15,23.7
7868,PEM02,material_a,1,20,31
7869,PEM02,material_a,1,25,32.6
7885,PEM02,material_b,1,0,9
7886,PEM02,material_b,1,5,6.5
7887,PEM02,material_b,1,10,11.5
7888,PEM02,material_b,1,15,8.5
7889,PEM02,material_b,1,20,21
7890,PEM02,material_b,1,25,7
7910,PEM03,material_a,1,0,23.2
7911,PEM03,material_a,1,5,31.5
7912,PEM03,material_a,1,10,23.2
7913,PEM03,material_a,1,15,17.1
7914,PEM03,material_a,1,20,22.7
7915,PEM03,material_a,1,25,36.6
7931,PEM03,material_b,1,0,9
7932,PEM03,material_b,1,5,10.5
7933,PEM03,material_b,1,10,11
7934,PEM03,material_b,1,15,2.5
7935,PEM03,material_b,1,20,6
7936,PEM03,material_b,1,25,8
7956,PEM04,material_a,1,0,32.5
7957,PEM04,material_a,1,5,32.5
7958,PEM04,material_a,1,10,27.6
7959,PEM04,material_a,1,15,22.2
7960,PEM04,material_a,1,20,28.4
7961,PEM04,material_a,1,25,22.7
7977,PEM04,material_b,1,0,5
7978,PEM04,material_b,1,5,8.5
7979,PEM04,material_b,1,10,12.5
7980,PEM04,material_b,1,15,5.5
7981,PEM04,material_b,1,20,16
7982,PEM04,material_b,1,25,5
8002,PEM05,material_a,1,0,36.9
8003,PEM05,material_a,1,5,18.3
8004,PEM05,material_a,1,10,18.8
8005,PEM05,material_a,1,15,33.5
8006,PEM05,material_a,1,20,25.2
8007,PEM05,material_a,1,25,25.4
8023,PEM05,material_b,1,0,12
8024,PEM05,material_b,1,5,1
8025,PEM05,material_b,1,10,1
8026,PEM05,material_b,1,15,3.5
8027,PEM05,material_b,1,20,14.5
8028,PEM05,material_b,1,25,2.5
8048,PEM06,material_a,1,1,51.2
8049,PEM06,material_a,1,2,47
8050,PEM06,material_a,1,3,41.8
8051,PEM06,material_a,1,4,41.2
8052,PEM06,material_a,1,5,40.5
8066,PEM06,material_b,1,0,8
8067,PEM06,material_b,1,5,16
8068,PEM06,material_b,1,10,18
8069,PEM06,material_b,1,15,6.5
8070,PEM06,material_b,1,20,16
8071,PEM06,material_b,1,25,6
8091,PEM07,material_a,1,1,27.9
8092,PEM07,material_a,1,2,25.3
8093,PEM07,material_a,1,3,25.3
8094,PEM07,material_a,1,4,24.3
8095,PEM07,material_a,1,5,22.7
8096,PEM07,material_a,1,6,22.2
8097,PEM07,material_a,1,7,19.6
8111,PEM07,material_b,1,0,1
8112,PEM07,material_b,1,5,1.5
8113,PEM07,material_b,1,10,2.5
8114,PEM07,material_b,1,15,4.5
8115,PEM07,material_b,1,20,1
8116,PEM07,material_b,1,25,4.5
8136,PEM08,material_a,1,0,23.2
8137,PEM08,material_a,1,5,21.6
8138,PEM08,material_a,1,10,26.9
8139,PEM08,material_a,1,15,36.2
8140,PEM08,material_a,1,20,36.1
8141,PEM08,material_a,1,25,31.8
8157,PEM08,material_b,1,0,15
8158,PEM08,material_b,1,5,8
8159,PEM08,material_b,1,10,13.5
8160,PEM08,material_b,1,15,6.5
8161,PEM08,material_b,1,20,15
8162,PEM08,material_b,1,25,9.5
8182,PEM09,material_a,1,0,32.5
8183,PEM09,material_a,1,5,35.6
8184,PEM09,material_a,1,10,32.5
8185,PEM09,material_a,1,15,11.4
8186,PEM09,material_a,1,20,23.2
8187,PEM09,material_a,1,25,23.7
8203,PEM09,material_b,1,0,9
8204,PEM09,material_b,1,5,9.5
8205,PEM09,material_b,1,10,6
8206,PEM09,material_b,1,15,9.5
8207,PEM09,material_b,1,20,13
8208,PEM09,material_b,1,25,4
8228,PEM10,material_a,1,1,38.1
8229,PEM10,material_a,1,2,35.9
8230,PEM10,material_a,1,3,35.6
8231,PEM10,material_a,1,4,34
8232,PEM10,material_a,1,5,31.5
8233,PEM10,material_a,1,6,30.3
8234,PEM10,material_a,1,7,28.6
8247,PEM10,material_b,1,0,3.5
8248,PEM10,material_b,1,5,5
8249,PEM10,material_b,1,10,6.5
8250,PEM10,material_b,1,15,1.5
8251,PEM10,material_b,1,20,14
8252,PEM10,material_b,1,25,3.5
8272,PEM11,material_a,1,0,27.3
8273,PEM11,material_a,1,5,21.2
8274,PEM11,material_a,1,10,38.7
8275,PEM11,material_a,1,15,32.5
8276,PEM11,material_a,1,20,22.2
8277,PEM11,material_a,1,25,16
8293,PEM11,material_b,1,0,10
8294,PEM11,material_b,1,5,9.5
8295,PEM11,material_b,1,10,17.5
8296,PEM11,material_b,1,15,14.5
8297,PEM11,material_b,1,20,22.5
8298,PEM11,material_b,1,25,4.5
8318,PEM12,material_a,1,0,21.2
8319,PEM12,material_a,1,5,30.4
8320,PEM12,material_a,1,10,22.2
8321,PEM12,material_a,1,15,25.3
8322,PEM12,material_a,1,20,21.2
8323,PEM12,material_a,1,25,14
8338,PEM12,material_b,1,0,7.5
8339,PEM12,material_b,1,5,6.5
8340,PEM12,material_b,1,10,8
8341,PEM12,material_b,1,15,10.5
8342,PEM12,material_b,1,20,7
8343,PEM12,material_b,1,25,4.5
8363,PEM13,material_a,1,0,20.1
8364,PEM13,material_a,1,5,23.2
8365,PEM13,material_a,1,10,24.3
8366,PEM13,material_a,1,15,17.6
8367,PEM13,material_a,1,20,18.1
8368,PEM13,material_a,1,25,42.8
8384,PEM13,material_b,1,0,6.5
8385,PEM13,material_b,1,5,7
8386,PEM13,material_b,1,10,7
8387,PEM13,material_b,1,15,6.5
8388,PEM13,material_b,1,20,4
8389,PEM13,material_b,1,25,8
8409,PEM14,material_a,1,0,45.9
8410,PEM14,material_a,1,5,32.5
8411,PEM14,material_a,1,10,25.8
8412,PEM14,material_a,1,15,31.5
8413,PEM14,material_a,1,20,38.7
8414,PEM14,material_a,1,25,40.7
8430,PEM14,material_b,1,0,33.5
8431,PEM14,material_b,1,5,30.5
8432,PEM14,material_b,1,10,10.5
8433,PEM14,material_b,1,15,21.5
8434,PEM14,material_b,1,20,23
8435,PEM14,material_b,1,25,5.5
8455,PEM15,material_a,1,0,19.1
8456,PEM15,material_a,1,5,16
8457,PEM15,material_a,1,10,16
8458,PEM15,material_a,1,15,21.2
8459,PEM15,material_a,1,20,17.1
8460,PEM15,material_a,1,25,15.5
8476,PEM15,material_b,1,0,3
8477,PEM15,material_b,1,5,0
8478,PEM15,material_b,1,10,0.5
8479,PEM15,material_b,1,15,6.5
8480,PEM15,material_b,1,20,0.3
8481,PEM15,material_b,1,25,2
8499,PEM16,material_a,1,0,26.3
8500,PEM16,material_a,1,5,12.4
8501,PEM16,material_a,1,10,9.9
8502,PEM16,material_a,1,15,17.1
8503,PEM16,material_a,1,20,14
8504,PEM16,material_a,1,25,9.9
8520,PEM16,material_b,1,0,1
8521,PEM16,material_b,1,5,2.5
8522,PEM16,material_b,1,10,7
8523,PEM16,material_b,1,15,3.5
8524,PEM16,material_b,1,20,1
8525,PEM16,material_b,1,25,0
8545,PEM17,material_a,1,0,19.1
8546,PEM17,material_a,1,5,12.9
8547,PEM17,material_a,1,10,22.2
8548,PEM17,material_a,1,15,14
8549,PEM17,material_a,1,20,16
8550,PEM17,material_a,1,25,26.3
8566,PEM17,material_b,1,0,4.5
8567,PEM17,material_b,1,5,2.5
8568,PEM17,material_b,1,10,0
8569,PEM17,material_b,1,15,2
8570,PEM17,material_b,1,20,5
8571,PEM17,material_b,1,25,1
8591,PEM18,material_a,1,0,14
8592,PEM18,material_a,1,5,16
8593,PEM18,material_a,1,10,15
8594,PEM18,material_a,1,15,22.2
8595,PEM18,material_a,1,20,17.6
8596,PEM18,material_a,1,25,15
8612,PEM18,material_b,1,0,4.5
8613,PEM18,material_b,1,5,2.5
8614,PEM18,material_b,1,10,2.5
8615,PEM18,material_b,1,15,0.5
8616,PEM18,material_b,1,20,3
8617,PEM18,material_b,1,25,1
8637,PEM19,material_a,1,0,27.3
8638,PEM19,material_a,1,5,24.3
8639,PEM19,material_a,1,10,37.6
8640,PEM19,material_a,1,15,20.1
8641,PEM19,material_a,1,20,24.3
8642,PEM19,material_a,1,25,21.2
8658,PEM19,material_b,1,0,20.5
8659,PEM19,material_b,1,5,23
8660,PEM19,material_b,1,10,13
8661,PEM19,material_b,1,15,17
8662,PEM19,material_b,1,20,19.5
8663,PEM19,material_b,1,25,24
8683,PEM20,material_a,1,0,68.5
8684,PEM20,material_a,1,5,20.1
8685,PEM20,material_a,1,10,57.2
8686,PEM20,material_a,1,15,50
8687,PEM20,material_a,1,20,35.6
8688,PEM20,material_a,1,25,19.1
8704,PEM20,material_b,1,0,18
8705,PEM20,material_b,1,5,18
8706,PEM20,material_b,1,10,29
8707,PEM20,material_b,1,15,40.5
8708,PEM20,material_b,1,20,20
8709,PEM20,material_b,1,25,13
8729,PEM21,material_a,1,0,31.5
8730,PEM21,material_a,1,5,21.2
8731,PEM21,material_a,1,10,32.5
8732,PEM21,material_a,1,15,31.5
8733,PEM21,material_a,1,20,24.3
8734,PEM21,material_a,1,25,29.4
8750,PEM21,material_b,1,0,19
8751,PEM21,material_b,1,5,13
8752,PEM21,material_b,1,10,25
8753,PEM21,material_b,1,15,18
8754,PEM21,material_b,1,20,5.5
8755,PEM21,material_b,1,25,15
8775,PEM22,material_a,1,0,33.5
8776,PEM22,material_a,1,5,22.4
8777,PEM22,material_a,1,10,22.2
8778,PEM22,material_a,1,15,33.5
8779,PEM22,material_a,1,20,34.5
8780,PEM22,material_a,1,25,28.4
8796,PEM22,material_b,1,0,13
8797,PEM22,material_b,1,5,12
8798,PEM22,material_b,1,10,14.5
8799,PEM22,material_b,1,15,22.5
8800,PEM22,material_b,1,20,10
8801,PEM22,material_b,1,25,9
8821,PEM23,material_a,1,0,34.5
8822,PEM23,material_a,1,5,23.2
8823,PEM23,material_a,1,10,25.3
8824,PEM23,material_a,1,15,25.3
8825,PEM23,material_a,1,20,24.3
8826,PEM23,material_a,1,25,25.3
8842,PEM23,material_b,1,0,7
8843,PEM23,material_b,1,5,9
8844,PEM23,material_b,1,10,12
8845,PEM23,material_b,1,15,39
8846,PEM23,material_b,1,20,11
8847,PEM23,material_b,1,25,14
8867,PEM24,material_a,1,0,35.6
8868,PEM24,material_a,1,5,30.4
8869,PEM24,material_a,1,10,31.5
8870,PEM24,material_a,1,15,37.1
8871,PEM24,material_a,1,20,46.9
8872,PEM24,material_a,1,25,39.7
8888,PEM24,material_b,1,0,31.5
8889,PEM24,material_b,1,5,7
8890,PEM24,material_b,1,10,16
8891,PEM24,material_b,1,15,4.5
8892,PEM24,material_b,1,20,15
8893,PEM24,material_b,1,25,3
8913,PEM25,material_a,1,0,31.5
8914,PEM25,material_a,1,5,24.3
8915,PEM25,material_a,1,10,19.1
8916,PEM25,material_a,1,15,23.2
8917,PEM25,material_a,1,20,27.3
8918,PEM25,material_a,1,25,66.4
8934,PEM25,material_b,1,0,10.5
8935,PEM25,material_b,1,5,30.5
8936,PEM25,material_b,1,10,5
8937,PEM25,material_b,1,15,5.5
8938,PEM25,material_b,1,20,10
8939,PEM25,material_b,1,25,6
8959,PEM26,material_a,1,0,34.5
8960,PEM26,material_a,1,5,20.1
8961,PEM26,material_a,1,10,32.5
8962,PEM26,material_a,1,15,33.5
8963,PEM26,material_a,1,20,21.2
8964,PEM26,material_a,1,25,16
8980,PEM26,material_b,1,0,6
8981,PEM26,material_b,1,5,1.5
8982,PEM26,material_b,1,10,0.2
8983,PEM26,material_b,1,15,1
8984,PEM26,material_b,1,20,7
8985,PEM26,material_b,1,25,0
9005,PEM30,material_a,1,0,16.6
9006,PEM30,material_a,1,5,27.4
9007,PEM30,material_a,1,10,27.5
9008,PEM30,material_a,1,15,18.1
9009,PEM30,material_a,1,20,18.6
9010,PEM30,material_a,1,25,22.9
9026,PEM30,material_b,1,0,16
9027,PEM30,material_b,1,5,4
9028,PEM30,material_b,1,10,5
9029,PEM30,material_b,1,15,10
9030,PEM30,material_b,1,20,2
9031,PEM30,material_b,1,25,0.5
9051,PEM31,material_a,1,0,22
9052,PEM31,material_a,1,5,29.7
9053,PEM31,material_a,1,10,23.2
9054,PEM31,material_a,1,15,30.5
9055,PEM31,material_a,1,20,25
9056,PEM31,material_a,1,25,27.3
9072,PEM31,material_b,1,0,10
9073,PEM31,material_b,1,5,5
9074,PEM31,material_b,1,10,13
9075,PEM31,material_b,1,15,5
9076,PEM31,material_b,1,20,0.3
9077,PEM31,material_b,1,25,6.5
9097,PEM32,material_a,1,0,26.8
9098,PEM32,material_a,1,5,29.7
9099,PEM32,material_a,1,10,20.1
9100,PEM32,material_a,1,15,30.5
9101,PEM32,material_a,1,20,22.2
9102,PEM32,material_a,1,25,27.1
9118,PEM32,material_b,1,0,12
9119,PEM32,material_b,1,5,0.3
9120,PEM32,material_b,1,10,6
9121,PEM32,material_b,1,15,0.3
9122,PEM32,material_b,1,20,3.5
9123,PEM32,material_b,1,25,3.5
9143,PEM33,material_a,1,0,34.7
9144,PEM33,material_a,1,5,28.8
9145,PEM33,material_a,1,10,24.3
9146,PEM33,material_a,1,15,39.2
9147,PEM33,material_a,1,20,23.7
9148,PEM33,material_a,1,25,20.1
9164,PEM33,material_b,1,0,18.5
9165,PEM33,material_b,1,5,7.5
9166,PEM33,material_b,1,10,3.5
9167,PEM33,material_b,1,15,4.5
9168,PEM33,material_b,1,20,12.5
9169,PEM33,material_b,1,25,13
9189,PEM34,material_a,1,0,40.4
9190,PEM34,material_a,1,5,31.9
9191,PEM34,material_a,1,10,25.2
9192,PEM34,material_a,1,15,27.9
9193,PEM34,material_a,1,20,27
9194,PEM34,material_a,1,25,27.6
9210,PEM34,material_b,1,0,5
9211,PEM34,material_b,1,5,0.3
9212,PEM34,material_b,1,10,2
9213,PEM34,material_b,1,15,0.5
9214,PEM34,material_b,1,20,0.3
9215,PEM34,material_b,1,25,0.3
9235,PEM35,material_a,1,0,19.6
9236,PEM35,material_a,1,5,18.5
9237,PEM35,material_a,1,10,28.4
9238,PEM35,material_a,1,15,26.8
9239,PEM35,material_a,1,20,25.5
9240,PEM35,material_a,1,25,24.3
9256,PEM35,material_b,1,0,0.3
9257,PEM35,material_b,1,5,0.5
9258,PEM35,material_b,1,10,0
9259,PEM35,material_b,1,15,0.3
9260,PEM35,material_b,1,20,5
9261,PEM35,material_b,1,25,9
9281,PEM36,material_a,1,0,20.2
9282,PEM36,material_a,1,5,24.6
9283,PEM36,material_a,1,10,19.2
9284,PEM36,material_a,1,15,24.6
9285,PEM36,material_a,1,20,29.9
9286,PEM36,material_a,1,25,30.8
9302,PEM36,material_b,1,0,2.5
9303,PEM36,material_b,1,5,11
9304,PEM36,material_b,1,10,12.5
9305,PEM36,material_b,1,15,16
9306,PEM36,material_b,1,20,7
9307,PEM36,material_b,1,25,6
9327,PEM37,material_a,1,0,37.1
9328,PEM37,material_a,1,5,57.2
9329,PEM37,material_a,1,10,38.9
9330,PEM37,material_a,1,15,51
9331,PEM37,material_a,1,20,24.5
9332,PEM37,material_a,1,25,49.4
9347,PEM37,material_b,1,0,7.5
9348,PEM37,material_b,1,5,5
9349,PEM37,material_b,1,10,18
9350,PEM37,material_b,1,15,4.5
9351,PEM37,material_b,1,20,14
9352,PEM37,material_b,1,25,26
9372,PEM38,material_a,1,0,25.2
9373,PEM38,material_a,1,5,31.5
9374,PEM38,material_a,1,10,23.7
9375,PEM38,material_a,1,15,24.3
9376,PEM38,material_a,1,20,23.2
9377,PEM38,material_a,1,25,23
9393,PEM38,material_b,1,0,4
9394,PEM38,material_b,1,5,8.5
9395,PEM38,material_b,1,10,8
9396,PEM38,material_b,1,15,3
9397,PEM38,material_b,1,20,7.5
9398,PEM38,material_b,1,25,5
9418,PEM50,material_a,1,0,8.8
9419,PEM50,material_a,1,5,18.6
9420,PEM50,material_a,1,10,11.9
9421,PEM50,material_a,1,15,11.9
9422,PEM50,material_a,1,20,14.5
9423,PEM50,material_a,1,25,9.3
9458,PEM51,material_a,1,0,15
9459,PEM51,material_a,1,5,19.1
9460,PEM51,material_a,1,10,15
9461,PEM51,material_a,1,15,12.9
9462,PEM51,material_a,1,20,10.9
9463,PEM51,material_a,1,25,10.9
9479,PEM51,material_b,1,0,1
9480,PEM51,material_b,1,5,6
9481,PEM51,material_b,1,10,0.5
9482,PEM51,material_b,1,15,0.5
9483,PEM51,material_b,1,20,7
9484,PEM51,material_b,1,25,5
9504,PEM52,material_a,1,0,17.1
9505,PEM52,material_a,1,5,17.1
9506,PEM52,material_a,1,10,14
9507,PEM52,material_a,1,15,23.2
9508,PEM52,material_a,1,20,21.2
9509,PEM52,material_a,1,25,20.1
9525,PEM52,material_b,1,0,7
9526,PEM52,material_b,1,5,4
9527,PEM52,material_b,1,10,1
9528,PEM52,material_b,1,15,0
9529,PEM52,material_b,1,20,3
9530,PEM52,material_b,1,25,7
9550,PEM53,material_a,1,0,11.4
9551,PEM53,material_a,1,5,11.9
9552,PEM53,material_a,1,10,14
9553,PEM53,material_a,1,15,12.4
9554,PEM53,material_a,1,20,12.9
9555,PEM53,material_a,1,25,15.5
9571,PEM53,material_b,1,0,0.5
9572,PEM53,material_b,1,5,0
9573,PEM53,material_b,1,10,0
9574,PEM53,material_b,1,15,0
9575,PEM53,material_b,1,20,0
9576,PEM53,material_b,1,25,0
9596,PEM54,material_a,1,0,17.6
9597,PEM54,material_a,1,5,10.4
9598,PEM54,material_a,1,10,13.5
9599,PEM54,material_a,1,15,11.4
9600,PEM54,material_a,1,20,18.1
9601,PEM54,material_a,1,25,8.3
9617,PEM54,material_b,1,0,0
9618,PEM54,material_b,1,5,0
9619,PEM54,material_b,1,10,0.5
9620,PEM54,material_b,1,15,0
9621,PEM54,material_b,1,20,0
9622,PEM54,material_b,1,25,0
9642,PEM55,material_a,1,0,12.9
9643,PEM55,material_a,1,5,10.4
9644,PEM55,material_a,1,10,15
9645,PEM55,material_a,1,15,11.4
9646,PEM55,material_a,1,20,9.9
9647,PEM55,material_a,1,25,14.5
9663,PEM55,material_b,1,0,0
9664,PEM55,material_b,1,5,0
9665,PEM55,material_b,1,10,0
9666,PEM55,material_b,1,15,0
9667,PEM55,material_b,1,20,0
9668,PEM55,material_b,1,25,0
9688,PEM56,material_a,1,0,34.5
9689,PEM56,material_a,1,5,30.9
9690,PEM56,material_a,1,10,30.4
9691,PEM56,material_a,1,15,22.2
9692,PEM56,material_a,1,20,26.3
9693,PEM56,material_a,1,25,20.1
9709,PEM56,material_b,1,0,8
9710,PEM56,material_b,1,5,3
9711,PEM56,material_b,1,10,7
9712,PEM56,material_b,1,15,16
9713,PEM56,material_b,1,20,8
9714,PEM56,material_b,1,25,23
9734,PEM57,material_a,1,0,33.5
9735,PEM57,material_a,1,5,22.7
9736,PEM57,material_a,1,10,15
9737,PEM57,material_a,1,15,24.3
9738,PEM57,material_a,1,20,20.1
9739,PEM57,material_a,1,25,21.2
9755,PEM57,material_b,1,0,0
9756,PEM57,material_b,1,5,8.5
9757,PEM57,material_b,1,10,4.5
9758,PEM57,material_b,1,15,0
9759,PEM57,material_b,1,20,0.5
9760,PEM57,material_b,1,25,2
9780,PEM58,material_a,1,0,30.9
9781,PEM58,material_a,1,5,22.7
9782,PEM58,material_a,1,10,31.5
9783,PEM58,material_a,1,15,30.9
9784,PEM58,material_a,1,20,24.3
9785,PEM58,material_a,1,25,25.3
9801,PEM58,material_b,1,0,7
9802,PEM58,material_b,1,5,7
9803,PEM58,material_b,1,10,2
9804,PEM58,material_b,1,15,6
9805,PEM58,material_b,1,20,11
9806,PEM58,material_b,1,25,7
9826,PEM59,material_a,1,0,22.2
9827,PEM59,material_a,1,5,17.1
9828,PEM59,material_a,1,10,18.1
9829,PEM59,material_a,1,15,22.2
9830,PEM59,material_a,1,20,17.1
9831,PEM59,material_a,1,25,26.3
9846,PEM59,material_b,1,0,6
9847,PEM59,material_b,1,5,9.5
9848,PEM59,material_b,1,10,7
9849,PEM59,material_b,1,15,6
9850,PEM59,material_b,1,20,7
9851,PEM59,material_b,1,25,11
9871,PEM60,material_a,1,0,21.2
9872,PEM60,material_a,1,5,20.1
9873,PEM60,material_a,1,10,17.6
9874,PEM60,material_a,1,15,15
9875,PEM60,material_a,1,20,20.1
9876,PEM60,material_a,1,25,18.1
9892,PEM60,material_b,1,0,4
9893,PEM60,material_b,1,5,10
9894,PEM60,material_b,1,10,16
9895,PEM60,material_b,1,15,10
9896,PEM60,material_b,1,20,8
9897,PEM60,material_b,1,25,8
9917,PEM61,material_a,1,0,20.1
9918,PEM61,material_a,1,5,16.5
9919,PEM61,material_a,1,10,14.5
9920,PEM61,material_a,1,15,23.2
9921,PEM61,material_a,1,20,19.6
9922,PEM61,material_a,1,25,16.5
9938,PEM61,material_b,1,0,9
9939,PEM61,material_b,1,5,1
9940,PEM61,material_b,1,10,3.5
9941,PEM61,material_b,1,15,2.5
9942,PEM61,material_b,1,20,5
9943,PEM61,material_b,1,25,2
9963,PEM62,material_a,1,0,18.6
9964,PEM62,material_a,1,5,15.5
9965,PEM62,material_a,1,10,19.1
9966,PEM62,material_a,1,15,22.7
9967,PEM62,material_a,1,20,25.3
9968,PEM62,material_a,1,25,22.2
9984,PEM62,material_b,1,0,4
9985,PEM62,material_b,1,5,2.5
9986,PEM62,material_b,1,10,3
9987,PEM62,material_b,1,15,0.5
9988,PEM62,material_b,1,20,0.5
9989,PEM62,material_b,1,25,14
10009,PEM63,material_a,1,0,23.2
10010,PEM63,material_a,1,5,18.1
10011,PEM63,material_a,1,10,28.4
10012,PEM63,material_a,1,15,22.7
10013,PEM63,material_a,1,20,30.4
10014,PEM63,material_a,1,25,22.2
10030,PEM63,material_b,1,0,4.5
10031,PEM63,material_b,1,5,5
10032,PEM63,material_b,1,10,0.5
10033,PEM63,material_b,1,15,6.5
10034,PEM63,material_b,1,20,7
10035,PEM63,material_b,1,25,6
10055,PEMR5,material_a,1,0,20
10056,PEMR5,material_a,1,5,35.5
10057,PEMR5,material_a,1,10,16.9
10058,PEMR5,material_a,1,15,12.8
10059,PEMR5,material_a,1,20,19
10060,PEMR5,material_a,1,25,13.8
10076,PEMR5,material_b,1,0,23
10077,PEMR5,material_b,1,5,14
10078,PEMR5,material_b,1,10,23.5
10079,PEMR5,material_b,1,15,5
10080,PEMR5,material_b,1,20,7
10081,PEMR5,material_b,1,25,4
10097,PWM1,material_b,1,1,52
10098,PWM1,material_b,1,2,40
10099,PWM1,material_b,1,3,20
10100,PWM1,material_b,1,4,19
10101,PWM1,material_b,1,5,20
10102,RB03B1,material_b,1,1,8
10103,RB03B1,material_b,1,2,9
10104,RB03B1,material_b,1,3,5
10105,RB03B1,material_b,1,4,6
10106,RB03B1,material_b,1,5,5
10107,RB03B1,material_b,1,6,5
10108,RB03B1,material_b,1,7,9
10109,RB03B1,material_b,1,8,13
10110,RB03B1,material_b,1,9,11
10111,RB03B1,material_b,1,10,17
10112,RB03B1,material_b,1,11,13
10113,RB03B1,material_b,1,12,12
10114,RB03B1,material_b,1,13,10
10115,RB03B1,material_b,1,14,10
10116,RB03B1,material_b,1,15,12
10117,RB03B1,material_b,1,16,10
10118,RB03B1,material_b,1,17,8
10119,RB03B1,material_b,1,18,10
10120,RB03B1,material_b,1,19,3
10121,RB03B1,material_b,1,20,11
10142,RB03UB1,material_c,1,1,11
10143,RB03UB1,material_c,1,2,8
10144,RB03UB1,material_c,1,3,5
10145,RB03UB1,material_c,1,4,11.5
10146,RB03UB1,material_c,1,5,14
10147,RB03UB1,material_c,1,6,22
10148,RB03UB1,material_c,1,7,16
10149,RB03UB1,material_c,1,8,18
10150,RB03UB1,material_c,1,9,24
10151,RB03UB1,material_c,1,10,15
10152,RB03UB1,material_c,1,11,22
10153,RB03UB1,material_c,1,12,10
10154,RB03UB1,material_c,1,13,8
10155,RB03UB1,material_c,1,14,8
10156,RB03UB1,material_c,1,15,15
10157,RB03UB1,material_c,1,16,10
10158,RB03UB1,material_c,1,17,19
10159,RB03UB1,material_c,1,18,11
10160,RB03UB1,material_c,1,19,8
10161,RB03UB1,material_c,1,20,18
10183,RC83B1,material_b,1,2,5
10184,RC83B1,material_b,1,3,8
10185,RC83B1,material_b,1,4,8
10186,RC83B1,material_b,1,5,10
10187,RC83B1,material_b,1,6,8
10188,RC83B1,material_b,1,7,8
10189,RC83B1,material_b,1,8,10
10190,RC83B1,material_b,1,9,8.5
10191,RC83B1,material_b,1,10,7.5
10192,RC83B1,material_b,1,11,8
10193,RC83B1,material_b,1,12,6
10194,RC83B1,material_b,1,13,5
10195,RC83B1,material_b,1,14,6
10196,RC83B1,material_b,1,15,6
10197,RC83B1,material_b,1,16,7
10198,RC83B1,material_b,1,17,8
10199,RC83B1,material_b,1,18,2
10200,RC83B1,material_b,1,19,5.5
10201,RC83B1,material_b,1,20,5
10202,RC83UB1,material_c,1,1,20
10203,RC83UB1,material_c,1,2,12
10204,RC83UB1,material_c,1,3,18
10205,RC83UB1,material_c,1,4,12
10206,RC83UB1,material_c,1,5,15
10207,RC83UB1,material_c,1,6,13
10208,RC83UB1,material_c,1,7,29
10209,RC83UB1,material_c,1,8,17
10210,RC83UB1,material_c,1,9,17
10211,RC83UB1,material_c,1,10,13
10212,RC83UB1,material_c,1,11,17.5
10213,RC83UB1,material_c,1,12,20
10214,RC83UB1,material_c,1,13,20.5
10215,RC83UB1,material_c,1,14,18
10216,RC83UB1,material_c,1,15,15
10217,RC83UB1,material_c,1,16,22.5
10218,RC83UB1,material_c,1,17,24
10219,RC83UB1,material_c,1,18,22
10220,RC83UB1,material_c,1,19,28
10221,RC83UB1,material_c,1,20,29
10222,TK90B1,material_b,1,1,13
10223,TK90B1,material_b,1,2,20
10224,TK90B1,material_b,1,3,16
10225,TK90B1,material_b,1,4,8
10226,TK90B1,material_b,1,5,7
10272,TK90B2,material_b,1,1,10
10273,TK90B2,material_b,1,2,20
10274,TK90B2,material_b,1,3,17
10275,TK90B2,material_b,1,4,20
10276,TK90B2,material_b,1,5,10
10312,TK90B3,material_b,1,1,22
10313,TK90B3,material_b,1,2,24
10314,TK90B3,material_b,1,3,27
10315,TK90B3,material_b,1,4,23
10316,TK90B3,material_b,1,5,7
10352,TK90B4,material_b,1,1,20
10353,TK90B4,material_b,1,2,20
10354,TK90B4,material_b,1,3,15
10355,TK90B4,material_b,1,4,26.5
10356,TK90B4,material_b,1,5,11
10392,TK90B5,material_b,1,1,11
10393,TK90B5,material_b,1,2,13
10394,TK90B5,material_b,1,3,12
10395,TK90B5,material_b,1,4,19
10396,TK90B5,material_b,1,5,15
10432,TK90B6,material_b,1,1,10
10433,TK90B6,material_b,1,2,22
10434,TK90B6,material_b,1,3,12
10435,TK90B6,material_b,1,4,10
10436,TK90B6,material_b,1,5,17
10470,TK90B7,material_b,1,1,7
10471,TK90B7,material_b,1,2,24
10472,TK90B7,material_b,1,3,10
